dest,inb train,nb rc
1,0,2
1,0,3
1,0,1
1,0,5
1,1,3
1,1,1
1,1,3
1,1,3
1,2,5
1,2,2
1,2,5
1,2,4
1,3,5
1,3,2
1,3,5
1,3,5
1,4,4
1,4,4
1,4,5
1,4,4
1,5,2
1,5,3
1,5,2
1,5,1
1,6,5
1,6,5
1,6,1
1,6,3
1,7,1
1,7,2
1,7,2
1,7,2
1,8,2
1,8,3
1,8,3
1,8,3
1,9,3
1,9,3
1,9,3
1,9,4
1,10,3
1,10,2
1,10,4
1,10,3
1,11,4
1,11,3
1,11,5
1,11,4
1,12,2
1,12,1
1,12,5
1,12,1
1,13,2
1,13,2
1,13,1
1,13,1
1,14,3
1,14,2
1,14,3
1,14,1
1,15,5
1,15,1
1,15,5
1,15,5
1,16,4
1,16,3
1,16,2
1,16,1
1,17,2
1,17,5
1,17,5
1,17,5
1,18,1
1,18,1
1,18,1
1,18,1
1,19,5
1,19,1
1,19,3
1,19,3
