dest,inb train,nb rc
1,0,9
1,0,7
1,0,8
1,0,8
1,1,7
1,1,1
1,1,2
1,1,7
1,2,6
1,2,8
1,2,6
1,2,9
1,3,9
1,3,7
1,3,7
1,3,1
1,4,1
1,4,7
1,4,7
1,4,3
1,5,9
1,5,5
1,5,8
1,5,9
1,6,5
1,6,9
1,6,5
1,6,9
1,7,9
1,7,8
1,7,5
1,7,9
1,8,3
1,8,6
1,8,6
1,8,1
1,9,1
1,9,6
1,9,8
1,9,4
1,10,8
1,10,9
1,10,3
1,10,6
1,11,9
1,11,4
1,11,4
1,11,5
1,12,1
1,12,6
1,12,1
1,12,2
1,13,7
1,13,9
1,13,8
1,13,1
1,14,6
1,14,6
1,14,7
1,14,6
1,15,2
1,15,5
1,15,7
1,15,6
1,16,8
1,16,2
1,16,8
1,16,8
1,17,5
1,17,2
1,17,7
1,17,6
1,18,4
1,18,2
1,18,8
1,18,4
1,19,2
1,19,1
1,19,3
1,19,2
