dest,inb train,nb rc
4,0,5
2,0,6
2,0,6
4,0,1
5,1,2
5,1,4
4,1,6
4,1,7
4,2,4
2,2,4
2,2,6
5,2,2
5,3,4
4,3,5
3,3,6
4,3,2
1,4,2
5,4,3
4,4,1
2,4,2
5,5,3
5,5,7
1,5,7
5,5,1
4,6,6
5,6,4
5,6,4
5,6,7
4,7,3
5,7,7
3,7,3
1,7,1
3,8,1
1,8,4
5,8,6
2,8,3
1,9,7
3,9,5
3,9,6
3,9,4
3,10,2
3,10,1
4,10,4
1,10,6
2,11,7
5,11,5
3,11,7
5,11,2
5,12,2
4,12,4
1,12,2
1,12,2
1,13,6
4,13,4
3,13,6
3,13,6
5,14,2
3,14,4
1,14,4
2,14,1
3,15,2
4,15,3
2,15,7
2,15,3
5,16,6
1,16,2
1,16,4
3,16,1
4,17,2
1,17,1
3,17,4
5,17,2
4,18,6
1,18,4
2,18,2
5,18,1
2,19,4
5,19,2
2,19,2
2,19,3
