dest,inb train,nb rc
5,0,7
4,0,7
3,0,4
1,0,3
2,1,2
1,1,2
2,1,7
5,1,7
4,2,2
2,2,2
1,2,3
2,2,6
2,3,4
4,3,4
1,3,2
4,3,2
3,4,3
3,4,5
1,4,4
4,4,2
5,5,1
4,5,7
3,5,3
5,5,3
3,6,7
4,6,1
4,6,1
5,6,2
2,7,7
1,7,1
4,7,1
2,7,7
1,8,2
2,8,4
4,8,5
4,8,6
4,9,2
3,9,6
1,9,4
2,9,7
5,10,6
3,10,5
4,10,3
4,10,3
4,11,2
3,11,3
3,11,1
2,11,7
4,12,1
1,12,7
2,12,3
4,12,7
1,13,6
3,13,2
5,13,1
1,13,2
1,14,7
4,14,7
1,14,7
4,14,1
5,15,5
5,15,7
5,15,6
5,15,5
4,16,5
1,16,1
3,16,2
4,16,3
5,17,7
5,17,5
4,17,5
3,17,6
1,18,6
3,18,5
1,18,4
2,18,1
3,19,6
4,19,2
5,19,6
2,19,1
