dest,inb train,nb rc
2,0,7
1,0,3
2,0,7
1,0,7
2,1,5
1,1,2
2,1,3
1,1,2
1,2,6
1,2,5
2,2,1
2,2,5
1,3,5
1,3,1
1,3,4
1,3,1
1,4,6
1,4,3
1,4,1
2,4,2
1,5,2
1,5,3
2,5,2
2,5,6
2,6,1
2,6,4
2,6,6
1,6,7
1,7,5
1,7,2
1,7,1
1,7,1
2,8,6
2,8,6
1,8,2
1,8,6
2,9,6
1,9,2
2,9,6
1,9,3
1,10,6
2,10,2
1,10,7
2,10,4
1,11,2
1,11,6
1,11,3
1,11,2
1,12,3
2,12,5
2,12,1
2,12,7
1,13,5
1,13,7
1,13,5
1,13,2
2,14,1
1,14,6
1,14,4
2,14,5
1,15,1
2,15,6
2,15,3
2,15,2
1,16,2
1,16,6
2,16,5
2,16,5
2,17,7
1,17,3
2,17,4
1,17,7
1,18,3
2,18,6
2,18,3
2,18,1
2,19,2
1,19,6
2,19,1
1,19,3
