dest,inb train,nb rc
3,0,3
1,0,4
4,0,2
4,0,7
5,1,2
2,1,3
4,1,7
2,1,7
1,2,4
4,2,3
3,2,6
5,2,2
3,3,5
4,3,7
3,3,3
2,3,3
1,4,3
2,4,3
3,4,4
4,4,4
3,5,3
4,5,5
2,5,2
3,5,3
4,6,5
4,6,2
2,6,5
1,6,6
1,7,7
4,7,7
2,7,6
2,7,7
3,8,4
4,8,7
5,8,1
3,8,3
3,9,5
1,9,4
3,9,4
5,9,1
2,10,6
3,10,7
3,10,4
4,10,7
2,11,3
4,11,7
5,11,3
1,11,5
1,12,6
1,12,3
4,12,1
4,12,3
3,13,3
2,13,4
3,13,6
1,13,1
4,14,4
1,14,7
1,14,1
2,14,3
5,15,5
4,15,2
1,15,2
5,15,6
5,16,2
1,16,4
4,16,4
1,16,2
2,17,5
3,17,3
1,17,1
4,17,1
2,18,3
3,18,7
5,18,2
1,18,6
4,19,3
4,19,3
2,19,2
3,19,4
