dest,inb train,nb rc
1,0,5
2,0,4
2,0,2
1,0,6
2,1,3
1,1,5
2,1,4
2,1,1
2,2,7
2,2,2
2,2,4
2,2,5
1,3,5
1,3,4
2,3,2
1,3,1
1,4,6
2,4,2
1,4,3
2,4,2
1,5,5
1,5,6
2,5,2
1,5,3
1,6,6
2,6,4
2,6,6
1,6,5
1,7,3
1,7,2
2,7,7
2,7,5
1,8,2
2,8,4
2,8,3
2,8,3
2,9,2
2,9,3
2,9,1
2,9,7
2,10,1
1,10,7
1,10,7
2,10,5
2,11,7
1,11,3
1,11,4
2,11,6
2,12,7
1,12,7
2,12,6
2,12,2
2,13,5
2,13,5
2,13,2
2,13,5
2,14,4
2,14,5
1,14,5
1,14,4
1,15,2
1,15,4
2,15,3
1,15,7
2,16,1
2,16,7
1,16,6
1,16,7
1,17,1
1,17,1
2,17,5
1,17,4
1,18,6
2,18,1
2,18,3
2,18,1
2,19,4
1,19,2
1,19,3
2,19,3
