dest,inb train,nb rc
5,0,2
5,0,5
2,0,3
2,0,6
2,1,5
2,1,7
5,1,3
1,1,6
2,2,3
3,2,7
1,2,6
4,2,7
5,3,2
4,3,5
5,3,1
1,3,6
1,4,4
1,4,1
3,4,3
1,4,5
3,5,6
5,5,1
5,5,2
4,5,5
3,6,5
3,6,7
4,6,3
4,6,7
2,7,2
4,7,7
3,7,6
4,7,2
3,8,3
5,8,4
1,8,5
2,8,6
3,9,3
4,9,1
4,9,7
2,9,2
3,10,5
1,10,6
4,10,4
2,10,6
2,11,2
3,11,4
1,11,7
4,11,3
5,12,3
5,12,1
3,12,2
2,12,7
5,13,2
2,13,3
3,13,2
5,13,1
4,14,4
5,14,7
3,14,2
5,14,5
3,15,5
5,15,2
4,15,7
1,15,5
2,16,6
1,16,5
1,16,2
2,16,3
3,17,5
5,17,6
3,17,2
5,17,3
5,18,6
3,18,3
1,18,1
5,18,6
5,19,5
4,19,5
5,19,3
1,19,3
