   0   ARR duration    5 train   0 eb   235 lb   235 needs  receiving_track
   1   UNC duration   30 train   0 eb   240 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   270 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   270 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   270 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   410 lb   410 needs  receiving_track
   6   UNC duration   30 train   1 eb   415 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   445 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   445 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   445 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   258 lb   258 needs  receiving_track
  11   UNC duration   30 train   2 eb   263 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   293 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   293 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   293 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   349 lb   349 needs  receiving_track
  16   UNC duration   30 train   3 eb   354 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   384 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   384 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   384 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   797 lb   797 needs  receiving_track
  21   UNC duration   30 train   4 eb   802 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   832 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   832 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   832 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   613 lb   613 needs  receiving_track
  26   UNC duration   30 train   5 eb   618 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   648 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   648 lb  1440 needs  hump
  29   HUM duration   15 train   5 eb   648 lb  1440 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   419 lb   419 needs  receiving_track
  31   UNC duration   30 train   6 eb   424 lb  1410 needs  uncoupling
  32   HUM duration   15 train   6 eb   454 lb  1440 needs  receiving_track
  33   HUM duration   15 train   6 eb   454 lb  1440 needs  hump
  34   HUM duration   15 train   6 eb   454 lb  1440 needs  humping_locomotive
  35   ARR duration    5 train   7 eb    97 lb    97 needs  receiving_track
  36   UNC duration   30 train   7 eb   102 lb  1410 needs  uncoupling
  37   HUM duration   15 train   7 eb   132 lb  1440 needs  receiving_track
  38   HUM duration   15 train   7 eb   132 lb  1440 needs  hump
  39   HUM duration   15 train   7 eb   132 lb  1440 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   498 lb   498 needs  receiving_track
  41   UNC duration   30 train   8 eb   503 lb  1410 needs  uncoupling
  42   HUM duration   15 train   8 eb   533 lb  1440 needs  receiving_track
  43   HUM duration   15 train   8 eb   533 lb  1440 needs  hump
  44   HUM duration   15 train   8 eb   533 lb  1440 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   160 lb   160 needs  receiving_track
  46   UNC duration   30 train   9 eb   165 lb  1410 needs  uncoupling
  47   HUM duration   15 train   9 eb   195 lb  1440 needs  receiving_track
  48   HUM duration   15 train   9 eb   195 lb  1440 needs  hump
  49   HUM duration   15 train   9 eb   195 lb  1440 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   700 lb   700 needs  receiving_track
  51   UNC duration   30 train  10 eb   705 lb  1410 needs  uncoupling
  52   SPC duration   20 train  10 eb   705 lb  1420 needs  brake_check
  53   SPC duration   20 train  10 eb   705 lb  1420 needs  locomotive
  54   HUM duration   15 train  10 eb   735 lb  1440 needs  receiving_track
  55   HUM duration   15 train  10 eb   735 lb  1440 needs  hump
  56   HUM duration   15 train  10 eb   735 lb  1440 needs  humping_locomotive
  57   ARR duration    5 train  11 eb    51 lb    51 needs  receiving_track
  58   UNC duration   30 train  11 eb    56 lb  1410 needs  uncoupling
  59   SPC duration   20 train  11 eb    56 lb  1420 needs  brake_check
  60   SPC duration   20 train  11 eb    56 lb  1420 needs  locomotive
  61   HUM duration   15 train  11 eb    86 lb  1440 needs  receiving_track
  62   HUM duration   15 train  11 eb    86 lb  1440 needs  hump
  63   HUM duration   15 train  11 eb    86 lb  1440 needs  humping_locomotive
  64   ARR duration    5 train  12 eb   401 lb   401 needs  receiving_track
  65   UNC duration   30 train  12 eb   406 lb  1410 needs  uncoupling
  66   SPC duration   20 train  12 eb   406 lb  1420 needs  brake_check
  67   SPC duration   20 train  12 eb   406 lb  1420 needs  locomotive
  68   HUM duration   15 train  12 eb   436 lb  1440 needs  receiving_track
  69   HUM duration   15 train  12 eb   436 lb  1440 needs  hump
  70   HUM duration   15 train  12 eb   436 lb  1440 needs  humping_locomotive
  71   ARR duration    5 train  13 eb   440 lb   440 needs  receiving_track
  72   UNC duration   30 train  13 eb   445 lb  1410 needs  uncoupling
  73   SPC duration   20 train  13 eb   445 lb  1420 needs  brake_check
  74   SPC duration   20 train  13 eb   445 lb  1420 needs  locomotive
  75   HUM duration   15 train  13 eb   475 lb  1440 needs  receiving_track
  76   HUM duration   15 train  13 eb   475 lb  1440 needs  hump
  77   HUM duration   15 train  13 eb   475 lb  1440 needs  humping_locomotive
  78   ARR duration    5 train  14 eb   261 lb   261 needs  receiving_track
  79   UNC duration   30 train  14 eb   266 lb  1410 needs  uncoupling
  80   SPC duration   20 train  14 eb   266 lb  1420 needs  brake_check
  81   SPC duration   20 train  14 eb   266 lb  1420 needs  locomotive
  82   HUM duration   15 train  14 eb   296 lb  1440 needs  receiving_track
  83   HUM duration   15 train  14 eb   296 lb  1440 needs  hump
  84   HUM duration   15 train  14 eb   296 lb  1440 needs  humping_locomotive
  85   ARR duration    5 train  15 eb    31 lb    31 needs  receiving_track
  86   UNC duration   30 train  15 eb    36 lb  1410 needs  uncoupling
  87   SPC duration   20 train  15 eb    36 lb  1420 needs  brake_check
  88   SPC duration   20 train  15 eb    36 lb  1420 needs  locomotive
  89   HUM duration   15 train  15 eb    66 lb  1440 needs  receiving_track
  90   HUM duration   15 train  15 eb    66 lb  1440 needs  hump
  91   HUM duration   15 train  15 eb    66 lb  1440 needs  humping_locomotive
  92   ARR duration    5 train  16 eb   705 lb   705 needs  receiving_track
  93   UNC duration   30 train  16 eb   710 lb  1410 needs  uncoupling
  94   SPC duration   20 train  16 eb   710 lb  1420 needs  brake_check
  95   SPC duration   20 train  16 eb   710 lb  1420 needs  locomotive
  96   HUM duration   15 train  16 eb   740 lb  1440 needs  receiving_track
  97   HUM duration   15 train  16 eb   740 lb  1440 needs  hump
  98   HUM duration   15 train  16 eb   740 lb  1440 needs  humping_locomotive
  99   ARR duration    5 train  17 eb   668 lb   668 needs  receiving_track
 100   UNC duration   30 train  17 eb   673 lb  1410 needs  uncoupling
 101   SPC duration   20 train  17 eb   673 lb  1420 needs  brake_check
 102   SPC duration   20 train  17 eb   673 lb  1420 needs  locomotive
 103   HUM duration   15 train  17 eb   703 lb  1440 needs  receiving_track
 104   HUM duration   15 train  17 eb   703 lb  1440 needs  hump
 105   HUM duration   15 train  17 eb   703 lb  1440 needs  humping_locomotive
 106   ARR duration    5 train  18 eb   639 lb   639 needs  receiving_track
 107   UNC duration   30 train  18 eb   644 lb  1410 needs  uncoupling
 108   SPC duration   20 train  18 eb   644 lb  1420 needs  brake_check
 109   SPC duration   20 train  18 eb   644 lb  1420 needs  locomotive
 110   HUM duration   15 train  18 eb   674 lb  1440 needs  receiving_track
 111   HUM duration   15 train  18 eb   674 lb  1440 needs  hump
 112   HUM duration   15 train  18 eb   674 lb  1440 needs  humping_locomotive
 113   ARR duration    5 train  19 eb   433 lb   433 needs  receiving_track
 114   UNC duration   30 train  19 eb   438 lb  1410 needs  uncoupling
 115   SPC duration   20 train  19 eb   438 lb  1420 needs  brake_check
 116   SPC duration   20 train  19 eb   438 lb  1420 needs  locomotive
 117   HUM duration   15 train  19 eb   468 lb  1440 needs  receiving_track
 118   HUM duration   15 train  19 eb   468 lb  1440 needs  hump
 119   HUM duration   15 train  19 eb   468 lb  1440 needs  humping_locomotive
 120   SCL duration    1 train  20 eb     1 lb  1276 needs  classification_track
 121   COU duration   30 train  20 eb     2 lb  1277 needs  coupling
 122   INS duration   60 train  20 eb    32 lb  1307 needs  inspection
 123   BRC duration   10 train  20 eb    92 lb  1367 needs  brake_check
 124   DEP duration    5 train  20 eb  1377 lb  1377 needs  classification_track
 125   SCL duration    1 train  21 eb     1 lb  1251 needs  classification_track
 126   COU duration   30 train  21 eb     2 lb  1252 needs  coupling
 127   INS duration   60 train  21 eb    32 lb  1282 needs  inspection
 128   BRC duration   10 train  21 eb    92 lb  1342 needs  brake_check
 129   DEP duration    5 train  21 eb  1352 lb  1352 needs  classification_track
 130   SCL duration    1 train  22 eb     1 lb   780 needs  classification_track
 131   COU duration   30 train  22 eb     2 lb   781 needs  coupling
 132   INS duration   60 train  22 eb    32 lb   811 needs  inspection
 133   BRC duration   10 train  22 eb    92 lb   871 needs  brake_check
 134   DEP duration    5 train  22 eb   881 lb   881 needs  classification_track
 135   SCL duration    1 train  23 eb     1 lb   954 needs  classification_track
 136   COU duration   30 train  23 eb     2 lb   955 needs  coupling
 137   INS duration   60 train  23 eb    32 lb   985 needs  inspection
 138   BRC duration   10 train  23 eb    92 lb  1045 needs  brake_check
 139   DEP duration    5 train  23 eb  1055 lb  1055 needs  classification_track
 140   SCL duration    1 train  24 eb     1 lb  1163 needs  classification_track
 141   COU duration   30 train  24 eb     2 lb  1164 needs  coupling
