   0   ARR duration    5 train   0 eb   597 lb   597 needs  receiving_track
   1   UNC duration   30 train   0 eb   602 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   632 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   632 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   632 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   428 lb   428 needs  receiving_track
   6   UNC duration   30 train   1 eb   433 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   463 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   463 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   463 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   774 lb   774 needs  receiving_track
  11   UNC duration   30 train   2 eb   779 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   809 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   809 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   809 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   404 lb   404 needs  receiving_track
  16   UNC duration   30 train   3 eb   409 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   439 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   439 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   439 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb    86 lb    86 needs  receiving_track
  21   UNC duration   30 train   4 eb    91 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   121 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   121 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   121 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   667 lb   667 needs  receiving_track
  26   UNC duration   30 train   5 eb   672 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   672 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   672 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   702 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   702 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   702 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   126 lb   126 needs  receiving_track
  33   UNC duration   30 train   6 eb   131 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb   131 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb   131 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb   161 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb   161 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb   161 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   276 lb   276 needs  receiving_track
  40   UNC duration   30 train   7 eb   281 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb   281 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb   281 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb   311 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb   311 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb   311 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   784 lb   784 needs  receiving_track
  47   UNC duration   30 train   8 eb   789 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb   789 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb   789 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb   819 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb   819 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb   819 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   588 lb   588 needs  receiving_track
  54   UNC duration   30 train   9 eb   593 lb  1410 needs  uncoupling
  55   SPC duration   20 train   9 eb   593 lb  1420 needs  brake_check
  56   SPC duration   20 train   9 eb   593 lb  1420 needs  locomotive
  57   HUM duration   15 train   9 eb   623 lb  1440 needs  receiving_track
  58   HUM duration   15 train   9 eb   623 lb  1440 needs  hump
  59   HUM duration   15 train   9 eb   623 lb  1440 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb  1128 needs  classification_track
  61   COU duration   30 train  10 eb     2 lb  1129 needs  coupling
  62   INS duration   60 train  10 eb    32 lb  1159 needs  inspection
  63   BRC duration   10 train  10 eb    92 lb  1219 needs  brake_check
  64   DEP duration    5 train  10 eb  1229 lb  1229 needs  classification_track
  65   SCL duration    1 train  11 eb     1 lb   534 needs  classification_track
  66   COU duration   30 train  11 eb     2 lb   535 needs  coupling
  67   INS duration   60 train  11 eb    32 lb   565 needs  inspection
  68   BRC duration   10 train  11 eb    92 lb   625 needs  brake_check
  69   DEP duration    5 train  11 eb   635 lb   635 needs  classification_track
  70   SCL duration    1 train  12 eb     1 lb  1098 needs  classification_track
  71   COU duration   30 train  12 eb     2 lb  1099 needs  coupling
  72   INS duration   60 train  12 eb    32 lb  1129 needs  inspection
  73   BRC duration   10 train  12 eb    92 lb  1189 needs  brake_check
  74   DEP duration    5 train  12 eb  1199 lb  1199 needs  classification_track
  75   SCL duration    1 train  13 eb     1 lb   791 needs  classification_track
  76   COU duration   30 train  13 eb     2 lb   792 needs  coupling
  77   INS duration   60 train  13 eb    32 lb   822 needs  inspection
  78   BRC duration   10 train  13 eb    92 lb   882 needs  brake_check
  79   DEP duration    5 train  13 eb   892 lb   892 needs  classification_track
  80   SCL duration    1 train  14 eb     1 lb   635 needs  classification_track
  81   COU duration   30 train  14 eb     2 lb   636 needs  coupling
  82   INS duration   60 train  14 eb    32 lb   666 needs  inspection
  83   BRC duration   10 train  14 eb    92 lb   726 needs  brake_check
  84   DEP duration    5 train  14 eb   736 lb   736 needs  classification_track
  85   SCL duration    1 train  15 eb     1 lb   839 needs  classification_track
  86   COU duration   30 train  15 eb     2 lb   840 needs  coupling
  87   PUL duration   25 train  15 eb    32 lb   870 needs  classification_track
  88   PUL duration   25 train  15 eb    32 lb   870 needs  departing_track
  89   PUL duration   25 train  15 eb    32 lb   870 needs  brake_check
  90   PUL duration   25 train  15 eb    32 lb   870 needs  locomotive
  91   INS duration   60 train  15 eb    57 lb   895 needs  inspection
  92   BRC duration   10 train  15 eb   117 lb   955 needs  brake_check
  93   DEP duration    5 train  15 eb   965 lb   965 needs  departing_track
  94   SCL duration    1 train  16 eb     1 lb   676 needs  classification_track
  95   COU duration   30 train  16 eb     2 lb   677 needs  coupling
  96   PUL duration   25 train  16 eb    32 lb   707 needs  classification_track
  97   PUL duration   25 train  16 eb    32 lb   707 needs  departing_track
  98   PUL duration   25 train  16 eb    32 lb   707 needs  brake_check
  99   PUL duration   25 train  16 eb    32 lb   707 needs  locomotive
 100   INS duration   60 train  16 eb    57 lb   732 needs  inspection
 101   BRC duration   10 train  16 eb   117 lb   792 needs  brake_check
 102   DEP duration    5 train  16 eb   802 lb   802 needs  departing_track
 103   SCL duration    1 train  17 eb     1 lb  1169 needs  classification_track
 104   COU duration   30 train  17 eb     2 lb  1170 needs  coupling
 105   PUL duration   25 train  17 eb    32 lb  1200 needs  classification_track
 106   PUL duration   25 train  17 eb    32 lb  1200 needs  departing_track
 107   PUL duration   25 train  17 eb    32 lb  1200 needs  brake_check
 108   PUL duration   25 train  17 eb    32 lb  1200 needs  locomotive
 109   INS duration   60 train  17 eb    57 lb  1225 needs  inspection
 110   BRC duration   10 train  17 eb   117 lb  1285 needs  brake_check
 111   DEP duration    5 train  17 eb  1295 lb  1295 needs  departing_track
 112   SCL duration    1 train  18 eb     1 lb   878 needs  classification_track
 113   COU duration   30 train  18 eb     2 lb   879 needs  coupling
 114   PUL duration   25 train  18 eb    32 lb   909 needs  classification_track
 115   PUL duration   25 train  18 eb    32 lb   909 needs  departing_track
 116   PUL duration   25 train  18 eb    32 lb   909 needs  brake_check
 117   PUL duration   25 train  18 eb    32 lb   909 needs  locomotive
 118   INS duration   60 train  18 eb    57 lb   934 needs  inspection
 119   BRC duration   10 train  18 eb   117 lb   994 needs  brake_check
 120   DEP duration    5 train  18 eb  1004 lb  1004 needs  departing_track
 121   SCL duration    1 train  19 eb     1 lb   716 needs  classification_track
 122   COU duration   30 train  19 eb     2 lb   717 needs  coupling
 123   PUL duration   25 train  19 eb    32 lb   747 needs  classification_track
 124   PUL duration   25 train  19 eb    32 lb   747 needs  departing_track
 125   PUL duration   25 train  19 eb    32 lb   747 needs  brake_check
 126   PUL duration   25 train  19 eb    32 lb   747 needs  locomotive
 127   INS duration   60 train  19 eb    57 lb   772 needs  inspection
 128   BRC duration   10 train  19 eb   117 lb   832 needs  brake_check
 129   DEP duration    5 train  19 eb   842 lb   842 needs  departing_track
 130 Depot duration    0 train  20 eb     0 lb  1440 needs 
