   0   ARR duration    5 train   0 eb   166 lb   166 needs  receiving_track
   1   UNC duration   30 train   0 eb   171 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   201 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   201 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   201 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   772 lb   772 needs  receiving_track
   6   UNC duration   30 train   1 eb   777 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   807 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   807 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   807 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   364 lb   364 needs  receiving_track
  11   UNC duration   30 train   2 eb   369 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   399 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   399 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   399 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   311 lb   311 needs  receiving_track
  16   UNC duration   30 train   3 eb   316 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   346 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   346 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   346 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   286 lb   286 needs  receiving_track
  21   UNC duration   30 train   4 eb   291 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   321 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   321 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   321 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   430 lb   430 needs  receiving_track
  26   UNC duration   30 train   5 eb   435 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   435 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   435 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   465 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   465 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   465 lb  1440 needs  humping_locomotive
