   0   ARR duration    5 train   0 eb   470 lb   470 needs  receiving_track
   1   UNC duration   30 train   0 eb   475 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   505 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   505 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   505 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   356 lb   356 needs  receiving_track
   6   UNC duration   30 train   1 eb   361 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   391 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   391 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   391 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   359 lb   359 needs  receiving_track
  11   UNC duration   30 train   2 eb   364 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   394 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   394 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   394 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   251 lb   251 needs  receiving_track
  16   UNC duration   30 train   3 eb   256 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   286 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   286 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   286 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   336 lb   336 needs  receiving_track
  21   UNC duration   30 train   4 eb   341 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   371 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   371 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   371 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   378 lb   378 needs  receiving_track
  26   UNC duration   30 train   5 eb   383 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   413 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   413 lb  1440 needs  hump
