   0   ARR duration    5 train   0 eb    29 lb    29 needs  receiving_track
   1   UNC duration   30 train   0 eb    34 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb    64 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb    64 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb    64 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   481 lb   481 needs  receiving_track
   6   UNC duration   30 train   1 eb   486 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   516 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   516 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   516 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   753 lb   753 needs  receiving_track
  11   UNC duration   30 train   2 eb   758 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   788 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   788 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   788 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb    58 lb    58 needs  receiving_track
  16   UNC duration   30 train   3 eb    63 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb    93 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb    93 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb    93 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   328 lb   328 needs  receiving_track
  21   UNC duration   30 train   4 eb   333 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   363 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   363 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   363 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   163 lb   163 needs  receiving_track
  26   UNC duration   30 train   5 eb   168 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   198 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   198 lb  1440 needs  hump
  29   HUM duration   15 train   5 eb   198 lb  1440 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   748 lb   748 needs  receiving_track
  31   UNC duration   30 train   6 eb   753 lb  1410 needs  uncoupling
  32   HUM duration   15 train   6 eb   783 lb  1440 needs  receiving_track
  33   HUM duration   15 train   6 eb   783 lb  1440 needs  hump
  34   HUM duration   15 train   6 eb   783 lb  1440 needs  humping_locomotive
  35   ARR duration    5 train   7 eb   222 lb   222 needs  receiving_track
  36   UNC duration   30 train   7 eb   227 lb  1410 needs  uncoupling
  37   HUM duration   15 train   7 eb   257 lb  1440 needs  receiving_track
  38   HUM duration   15 train   7 eb   257 lb  1440 needs  hump
  39   HUM duration   15 train   7 eb   257 lb  1440 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   184 lb   184 needs  receiving_track
  41   UNC duration   30 train   8 eb   189 lb  1410 needs  uncoupling
  42   HUM duration   15 train   8 eb   219 lb  1440 needs  receiving_track
  43   HUM duration   15 train   8 eb   219 lb  1440 needs  hump
  44   HUM duration   15 train   8 eb   219 lb  1440 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   267 lb   267 needs  receiving_track
  46   UNC duration   30 train   9 eb   272 lb  1410 needs  uncoupling
  47   HUM duration   15 train   9 eb   302 lb  1440 needs  receiving_track
  48   HUM duration   15 train   9 eb   302 lb  1440 needs  hump
  49   HUM duration   15 train   9 eb   302 lb  1440 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   723 lb   723 needs  receiving_track
  51   UNC duration   30 train  10 eb   728 lb  1410 needs  uncoupling
  52   SPC duration   20 train  10 eb   728 lb  1420 needs  brake_check
  53   SPC duration   20 train  10 eb   728 lb  1420 needs  locomotive
  54   HUM duration   15 train  10 eb   758 lb  1440 needs  receiving_track
  55   HUM duration   15 train  10 eb   758 lb  1440 needs  hump
  56   HUM duration   15 train  10 eb   758 lb  1440 needs  humping_locomotive
  57   ARR duration    5 train  11 eb   605 lb   605 needs  receiving_track
  58   UNC duration   30 train  11 eb   610 lb  1410 needs  uncoupling
  59   SPC duration   20 train  11 eb   610 lb  1420 needs  brake_check
  60   SPC duration   20 train  11 eb   610 lb  1420 needs  locomotive
  61   HUM duration   15 train  11 eb   640 lb  1440 needs  receiving_track
  62   HUM duration   15 train  11 eb   640 lb  1440 needs  hump
  63   HUM duration   15 train  11 eb   640 lb  1440 needs  humping_locomotive
  64   ARR duration    5 train  12 eb   430 lb   430 needs  receiving_track
  65   UNC duration   30 train  12 eb   435 lb  1410 needs  uncoupling
  66   SPC duration   20 train  12 eb   435 lb  1420 needs  brake_check
  67   SPC duration   20 train  12 eb   435 lb  1420 needs  locomotive
  68   HUM duration   15 train  12 eb   465 lb  1440 needs  receiving_track
  69   HUM duration   15 train  12 eb   465 lb  1440 needs  hump
  70   HUM duration   15 train  12 eb   465 lb  1440 needs  humping_locomotive
  71   ARR duration    5 train  13 eb   574 lb   574 needs  receiving_track
  72   UNC duration   30 train  13 eb   579 lb  1410 needs  uncoupling
  73   SPC duration   20 train  13 eb   579 lb  1420 needs  brake_check
  74   SPC duration   20 train  13 eb   579 lb  1420 needs  locomotive
  75   HUM duration   15 train  13 eb   609 lb  1440 needs  receiving_track
  76   HUM duration   15 train  13 eb   609 lb  1440 needs  hump
  77   HUM duration   15 train  13 eb   609 lb  1440 needs  humping_locomotive
  78   ARR duration    5 train  14 eb   472 lb   472 needs  receiving_track
  79   UNC duration   30 train  14 eb   477 lb  1410 needs  uncoupling
  80   SPC duration   20 train  14 eb   477 lb  1420 needs  brake_check
  81   SPC duration   20 train  14 eb   477 lb  1420 needs  locomotive
  82   HUM duration   15 train  14 eb   507 lb  1440 needs  receiving_track
  83   HUM duration   15 train  14 eb   507 lb  1440 needs  hump
  84   HUM duration   15 train  14 eb   507 lb  1440 needs  humping_locomotive
