Id,dest,cap,arr,dep,inb,type
0,4,40,31,0,1,Inbound train without any special treatment.
1,4,40,44,0,1,Inbound train without any special treatment.
2,2,40,85,0,1,Inbound train with special treatment.
3,3,40,529,0,1,Inbound train with special treatment.
4,4,40,551,0,1,Inbound train with special treatment.
5,3,40,0,1264,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,1410,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,998,0,Outbound train that leaves the yard from the departure tracks.
8,4,40,0,1143,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1273,0,Outbound train that leaves the yard from the departure tracks.
