Id,dest,cap,arr,dep,inb,type
0,4,40,432,0,1,Inbound train without any special treatment.
1,1,40,373,0,1,Inbound train without any special treatment.
2,1,40,352,0,1,Inbound train with special treatment.
3,4,40,416,0,1,Inbound train with special treatment.
4,1,40,82,0,1,Inbound train with special treatment.
5,4,40,0,894,0,Outbound train that leaves the yard from the classification tracks.
6,3,40,0,1058,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1240,0,Outbound train that leaves the yard from the departure tracks.
8,5,40,0,944,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1227,0,Outbound train that leaves the yard from the departure tracks.
