Id,dest,cap,arr,dep,inb,type
0,1,40,204,0,1,Inbound train without any special treatment.
1,1,40,218,0,1,Inbound train without any special treatment.
2,1,40,493,0,1,Inbound train without any special treatment.
3,1,40,472,0,1,Inbound train without any special treatment.
4,1,40,25,0,1,Inbound train without any special treatment.
5,1,40,267,0,1,Inbound train without any special treatment.
6,1,40,582,0,1,Inbound train without any special treatment.
7,1,40,78,0,1,Inbound train without any special treatment.
8,1,40,67,0,1,Inbound train without any special treatment.
9,1,40,446,0,1,Inbound train without any special treatment.
10,1,40,239,0,1,Inbound train with special treatment.
11,1,40,493,0,1,Inbound train with special treatment.
12,1,40,454,0,1,Inbound train with special treatment.
13,1,40,246,0,1,Inbound train with special treatment.
14,1,40,545,0,1,Inbound train with special treatment.
15,1,40,483,0,1,Inbound train with special treatment.
16,1,40,295,0,1,Inbound train with special treatment.
17,1,40,197,0,1,Inbound train with special treatment.
18,1,40,438,0,1,Inbound train with special treatment.
19,1,40,33,0,1,Inbound train with special treatment.
20,1,40,0,838,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1000,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,1292,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,832,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,881,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,1230,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,1178,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,1118,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,997,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,945,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,835,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1360,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,952,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1235,0,Outbound train that leaves the yard from the departure tracks.
34,1,40,0,1296,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,1224,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,1056,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1195,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1147,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1254,0,Outbound train that leaves the yard from the departure tracks.
