Id,dest,cap,arr,dep,inb,type
0,1,40,481,0,1,Inbound train without any special treatment.
1,1,40,22,0,1,Inbound train without any special treatment.
2,1,40,550,0,1,Inbound train without any special treatment.
3,1,40,605,0,1,Inbound train without any special treatment.
4,1,40,574,0,1,Inbound train without any special treatment.
5,1,40,452,0,1,Inbound train without any special treatment.
6,1,40,68,0,1,Inbound train without any special treatment.
7,1,40,225,0,1,Inbound train without any special treatment.
8,1,40,328,0,1,Inbound train without any special treatment.
9,1,40,180,0,1,Inbound train without any special treatment.
10,1,40,295,0,1,Inbound train without any special treatment.
11,1,40,269,0,1,Inbound train without any special treatment.
12,1,40,214,0,1,Inbound train without any special treatment.
13,1,40,91,0,1,Inbound train without any special treatment.
14,1,40,585,0,1,Inbound train without any special treatment.
15,1,40,60,0,1,Inbound train without any special treatment.
16,1,40,81,0,1,Inbound train without any special treatment.
17,1,40,250,0,1,Inbound train without any special treatment.
18,1,40,281,0,1,Inbound train without any special treatment.
19,1,40,539,0,1,Inbound train without any special treatment.
20,1,40,0,1064,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1148,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,1406,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1003,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1397,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,1102,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,1256,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,837,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,1094,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,879,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1322,0,Outbound train that leaves the yard from the classification tracks.
31,1,40,0,824,0,Outbound train that leaves the yard from the classification tracks.
32,1,40,0,833,0,Outbound train that leaves the yard from the classification tracks.
33,1,40,0,1105,0,Outbound train that leaves the yard from the classification tracks.
34,1,40,0,900,0,Outbound train that leaves the yard from the classification tracks.
35,1,40,0,1330,0,Outbound train that leaves the yard from the classification tracks.
36,1,40,0,1239,0,Outbound train that leaves the yard from the classification tracks.
37,1,40,0,873,0,Outbound train that leaves the yard from the classification tracks.
38,1,40,0,1263,0,Outbound train that leaves the yard from the classification tracks.
39,1,40,0,1239,0,Outbound train that leaves the yard from the classification tracks.
