Id,dest,cap,arr,dep,inb,type
0,2,40,114,0,1,Inbound train without any special treatment.
1,1,40,368,0,1,Inbound train without any special treatment.
2,2,40,322,0,1,Inbound train without any special treatment.
3,1,40,409,0,1,Inbound train without any special treatment.
4,1,40,216,0,1,Inbound train without any special treatment.
5,1,40,54,0,1,Inbound train without any special treatment.
6,2,40,34,0,1,Inbound train without any special treatment.
7,1,40,315,0,1,Inbound train without any special treatment.
8,1,40,382,0,1,Inbound train without any special treatment.
9,1,40,440,0,1,Inbound train without any special treatment.
10,1,40,249,0,1,Inbound train without any special treatment.
11,2,40,458,0,1,Inbound train without any special treatment.
12,1,40,465,0,1,Inbound train without any special treatment.
13,1,40,245,0,1,Inbound train without any special treatment.
14,1,40,451,0,1,Inbound train without any special treatment.
15,2,40,281,0,1,Inbound train without any special treatment.
16,2,40,537,0,1,Inbound train without any special treatment.
17,1,40,339,0,1,Inbound train without any special treatment.
18,1,40,263,0,1,Inbound train without any special treatment.
19,1,40,477,0,1,Inbound train without any special treatment.
20,1,40,0,881,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1319,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,1379,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1046,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1330,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,1062,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,1178,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,1088,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,1098,0,Outbound train that leaves the yard from the classification tracks.
29,2,40,0,946,0,Outbound train that leaves the yard from the classification tracks.
30,2,40,0,1065,0,Outbound train that leaves the yard from the classification tracks.
31,1,40,0,981,0,Outbound train that leaves the yard from the classification tracks.
32,2,40,0,1300,0,Outbound train that leaves the yard from the classification tracks.
33,1,40,0,1267,0,Outbound train that leaves the yard from the classification tracks.
34,1,40,0,1376,0,Outbound train that leaves the yard from the classification tracks.
35,1,40,0,981,0,Outbound train that leaves the yard from the classification tracks.
36,1,40,0,1378,0,Outbound train that leaves the yard from the classification tracks.
37,2,40,0,910,0,Outbound train that leaves the yard from the classification tracks.
38,2,40,0,1260,0,Outbound train that leaves the yard from the classification tracks.
39,2,40,0,1301,0,Outbound train that leaves the yard from the classification tracks.
