Id,dest,cap,arr,dep,inb,type
0,1,40,194,0,1,Inbound train with special treatment.
1,1,40,333,0,1,Inbound train with special treatment.
2,1,40,123,0,1,Inbound train with special treatment.
3,1,40,373,0,1,Inbound train with special treatment.
4,1,40,101,0,1,Inbound train with special treatment.
5,1,40,0,1313,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,960,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1095,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,996,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1026,0,Outbound train that leaves the yard from the departure tracks.
