Id,dest,cap,arr,dep,inb,type
0,2,40,424,0,1,Inbound train with special treatment.
1,1,40,111,0,1,Inbound train with special treatment.
2,1,40,104,0,1,Inbound train with special treatment.
3,2,40,244,0,1,Inbound train with special treatment.
4,2,40,17,0,1,Inbound train with special treatment.
5,2,40,346,0,1,Inbound train with special treatment.
6,1,40,281,0,1,Inbound train with special treatment.
7,2,40,50,0,1,Inbound train with special treatment.
8,1,40,302,0,1,Inbound train with special treatment.
9,2,40,474,0,1,Inbound train with special treatment.
10,1,40,0,1112,0,Outbound train that leaves the yard from the departure tracks.
11,1,40,0,864,0,Outbound train that leaves the yard from the departure tracks.
12,2,40,0,1264,0,Outbound train that leaves the yard from the departure tracks.
13,2,40,0,1238,0,Outbound train that leaves the yard from the departure tracks.
14,2,40,0,1051,0,Outbound train that leaves the yard from the departure tracks.
15,1,40,0,847,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,1035,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,1231,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1375,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1340,0,Outbound train that leaves the yard from the departure tracks.
