Id,dest,cap,arr,dep,inb,type
0,2,40,599,0,1,Inbound train with special treatment.
1,5,40,557,0,1,Inbound train with special treatment.
2,2,40,502,0,1,Inbound train with special treatment.
3,5,40,399,0,1,Inbound train with special treatment.
4,4,40,458,0,1,Inbound train with special treatment.
5,4,40,577,0,1,Inbound train with special treatment.
6,1,40,187,0,1,Inbound train with special treatment.
7,2,40,419,0,1,Inbound train with special treatment.
8,3,40,310,0,1,Inbound train with special treatment.
9,5,40,373,0,1,Inbound train with special treatment.
10,2,40,500,0,1,Inbound train with special treatment.
11,1,40,214,0,1,Inbound train with special treatment.
12,4,40,528,0,1,Inbound train with special treatment.
13,5,40,418,0,1,Inbound train with special treatment.
14,2,40,45,0,1,Inbound train with special treatment.
15,5,40,233,0,1,Inbound train with special treatment.
16,3,40,79,0,1,Inbound train with special treatment.
17,1,40,560,0,1,Inbound train with special treatment.
18,2,40,501,0,1,Inbound train with special treatment.
19,4,40,92,0,1,Inbound train with special treatment.
20,5,40,0,1317,0,Outbound train that leaves the yard from the departure tracks.
21,4,40,0,822,0,Outbound train that leaves the yard from the departure tracks.
22,2,40,0,1193,0,Outbound train that leaves the yard from the departure tracks.
23,5,40,0,1058,0,Outbound train that leaves the yard from the departure tracks.
24,1,40,0,928,0,Outbound train that leaves the yard from the departure tracks.
25,2,40,0,1042,0,Outbound train that leaves the yard from the departure tracks.
26,3,40,0,1303,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,1131,0,Outbound train that leaves the yard from the departure tracks.
28,4,40,0,918,0,Outbound train that leaves the yard from the departure tracks.
29,4,40,0,1194,0,Outbound train that leaves the yard from the departure tracks.
30,1,40,0,977,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,917,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,890,0,Outbound train that leaves the yard from the departure tracks.
33,3,40,0,905,0,Outbound train that leaves the yard from the departure tracks.
34,5,40,0,1036,0,Outbound train that leaves the yard from the departure tracks.
35,3,40,0,848,0,Outbound train that leaves the yard from the departure tracks.
36,4,40,0,1303,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,930,0,Outbound train that leaves the yard from the departure tracks.
38,5,40,0,1051,0,Outbound train that leaves the yard from the departure tracks.
39,3,40,0,1188,0,Outbound train that leaves the yard from the departure tracks.
