Id,dest,cap,arr,dep,inb,type
0,1,40,405,0,1,Inbound train without any special treatment.
1,1,40,372,0,1,Inbound train without any special treatment.
2,1,40,609,0,1,Inbound train without any special treatment.
3,2,40,97,0,1,Inbound train without any special treatment.
4,1,40,203,0,1,Inbound train without any special treatment.
5,1,40,242,0,1,Inbound train without any special treatment.
6,2,40,92,0,1,Inbound train without any special treatment.
7,2,40,193,0,1,Inbound train without any special treatment.
8,2,40,143,0,1,Inbound train without any special treatment.
9,2,40,527,0,1,Inbound train without any special treatment.
10,2,40,322,0,1,Inbound train with special treatment.
11,2,40,269,0,1,Inbound train with special treatment.
12,1,40,193,0,1,Inbound train with special treatment.
13,1,40,540,0,1,Inbound train with special treatment.
14,2,40,565,0,1,Inbound train with special treatment.
15,1,40,434,0,1,Inbound train with special treatment.
16,2,40,459,0,1,Inbound train with special treatment.
17,2,40,364,0,1,Inbound train with special treatment.
18,1,40,516,0,1,Inbound train with special treatment.
19,2,40,213,0,1,Inbound train with special treatment.
20,1,40,0,1053,0,Outbound train that leaves the yard from the classification tracks.
21,2,40,0,1180,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,849,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1278,0,Outbound train that leaves the yard from the classification tracks.
24,2,40,0,838,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,980,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,978,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,1176,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,1185,0,Outbound train that leaves the yard from the classification tracks.
29,2,40,0,911,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1274,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1405,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,1313,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1351,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1222,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,1363,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,1352,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1051,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1346,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1206,0,Outbound train that leaves the yard from the departure tracks.
