Id,dest,cap,arr,dep,inb,type
0,4,40,31,0,1,Inbound train without any special treatment.
1,1,40,546,0,1,Inbound train without any special treatment.
2,1,40,542,0,1,Inbound train with special treatment.
3,3,40,356,0,1,Inbound train with special treatment.
4,5,40,518,0,1,Inbound train with special treatment.
5,2,40,0,1364,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,1010,0,Outbound train that leaves the yard from the classification tracks.
7,4,40,0,919,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,906,0,Outbound train that leaves the yard from the departure tracks.
9,3,40,0,917,0,Outbound train that leaves the yard from the departure tracks.
