Id,dest,cap,arr,dep,inb,type
0,1,40,58,0,1,Inbound train with special treatment.
1,1,40,164,0,1,Inbound train with special treatment.
2,1,40,45,0,1,Inbound train with special treatment.
3,1,40,46,0,1,Inbound train with special treatment.
4,1,40,17,0,1,Inbound train with special treatment.
5,1,40,0,994,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,1329,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1285,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1299,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1216,0,Outbound train that leaves the yard from the departure tracks.
