Id,dest,cap,arr,dep,inb,type
0,1,40,164,0,1,Inbound train with special treatment.
1,1,40,279,0,1,Inbound train with special treatment.
2,1,40,525,0,1,Inbound train with special treatment.
3,1,40,482,0,1,Inbound train with special treatment.
4,1,40,379,0,1,Inbound train with special treatment.
5,1,40,450,0,1,Inbound train with special treatment.
6,1,40,56,0,1,Inbound train with special treatment.
7,1,40,582,0,1,Inbound train with special treatment.
8,1,40,281,0,1,Inbound train with special treatment.
9,1,40,597,0,1,Inbound train with special treatment.
10,1,40,0,1295,0,Outbound train that leaves the yard from the departure tracks.
11,1,40,0,957,0,Outbound train that leaves the yard from the departure tracks.
12,1,40,0,1330,0,Outbound train that leaves the yard from the departure tracks.
13,1,40,0,1048,0,Outbound train that leaves the yard from the departure tracks.
14,1,40,0,1136,0,Outbound train that leaves the yard from the departure tracks.
15,1,40,0,1386,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1139,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,1076,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1021,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,885,0,Outbound train that leaves the yard from the departure tracks.
