Id,dest,cap,arr,dep,inb,type
0,1,40,598,0,1,Inbound train without any special treatment.
1,1,40,477,0,1,Inbound train without any special treatment.
2,1,40,284,0,1,Inbound train with special treatment.
3,1,40,532,0,1,Inbound train with special treatment.
4,1,40,335,0,1,Inbound train with special treatment.
5,1,40,0,1197,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,921,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1367,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1207,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1061,0,Outbound train that leaves the yard from the departure tracks.
