Id,dest,cap,arr,dep,inb,type
0,1,40,352,0,1,Inbound train without any special treatment.
1,1,40,243,0,1,Inbound train without any special treatment.
2,2,40,317,0,1,Inbound train without any special treatment.
3,2,40,240,0,1,Inbound train without any special treatment.
4,1,40,371,0,1,Inbound train without any special treatment.
5,1,40,489,0,1,Inbound train with special treatment.
6,2,40,116,0,1,Inbound train with special treatment.
7,1,40,19,0,1,Inbound train with special treatment.
8,2,40,509,0,1,Inbound train with special treatment.
9,2,40,416,0,1,Inbound train with special treatment.
10,1,40,0,1272,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,977,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,1393,0,Outbound train that leaves the yard from the classification tracks.
13,2,40,0,1045,0,Outbound train that leaves the yard from the classification tracks.
14,1,40,0,883,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,1168,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,1342,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,1362,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1100,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1262,0,Outbound train that leaves the yard from the departure tracks.
