Id,dest,cap,arr,dep,inb,type
0,3,40,387,0,1,Inbound train without any special treatment.
1,1,40,249,0,1,Inbound train without any special treatment.
2,4,40,381,0,1,Inbound train without any special treatment.
3,4,40,548,0,1,Inbound train without any special treatment.
4,4,40,365,0,1,Inbound train without any special treatment.
5,3,40,228,0,1,Inbound train without any special treatment.
6,2,40,12,0,1,Inbound train without any special treatment.
7,3,40,110,0,1,Inbound train without any special treatment.
8,4,40,133,0,1,Inbound train without any special treatment.
9,1,40,521,0,1,Inbound train without any special treatment.
10,3,40,0,1133,0,Outbound train that leaves the yard from the classification tracks.
11,1,40,0,1151,0,Outbound train that leaves the yard from the classification tracks.
12,4,40,0,1168,0,Outbound train that leaves the yard from the classification tracks.
13,4,40,0,1129,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1239,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,920,0,Outbound train that leaves the yard from the classification tracks.
16,3,40,0,1359,0,Outbound train that leaves the yard from the classification tracks.
17,5,40,0,886,0,Outbound train that leaves the yard from the classification tracks.
18,5,40,0,921,0,Outbound train that leaves the yard from the classification tracks.
19,1,40,0,1066,0,Outbound train that leaves the yard from the classification tracks.
