Id,dest,cap,arr,dep,inb,type
0,2,40,276,0,1,Inbound train without any special treatment.
1,2,40,405,0,1,Inbound train without any special treatment.
2,3,40,467,0,1,Inbound train without any special treatment.
3,3,40,123,0,1,Inbound train without any special treatment.
4,2,40,501,0,1,Inbound train without any special treatment.
5,1,40,0,1210,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,969,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1024,0,Outbound train that leaves the yard from the classification tracks.
8,3,40,0,1246,0,Outbound train that leaves the yard from the classification tracks.
9,4,40,0,1354,0,Outbound train that leaves the yard from the classification tracks.
