Id,dest,cap,arr,dep,inb,type
0,3,40,508,0,1,Inbound train without any special treatment.
1,3,40,395,0,1,Inbound train without any special treatment.
2,4,40,63,0,1,Inbound train without any special treatment.
3,3,40,564,0,1,Inbound train without any special treatment.
4,1,40,425,0,1,Inbound train without any special treatment.
5,2,40,0,1028,0,Outbound train that leaves the yard from the classification tracks.
6,3,40,0,1254,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1342,0,Outbound train that leaves the yard from the classification tracks.
8,4,40,0,1163,0,Outbound train that leaves the yard from the classification tracks.
9,5,40,0,1057,0,Outbound train that leaves the yard from the classification tracks.
