Id,dest,cap,arr,dep,inb,type
0,1,40,328,0,1,Inbound train with special treatment.
1,1,40,318,0,1,Inbound train with special treatment.
2,1,40,411,0,1,Inbound train with special treatment.
3,1,40,549,0,1,Inbound train with special treatment.
4,1,40,12,0,1,Inbound train with special treatment.
5,1,40,292,0,1,Inbound train with special treatment.
6,1,40,160,0,1,Inbound train with special treatment.
7,1,40,140,0,1,Inbound train with special treatment.
8,1,40,589,0,1,Inbound train with special treatment.
9,1,40,87,0,1,Inbound train with special treatment.
10,1,40,0,1112,0,Outbound train that leaves the yard from the departure tracks.
11,1,40,0,1382,0,Outbound train that leaves the yard from the departure tracks.
12,1,40,0,1013,0,Outbound train that leaves the yard from the departure tracks.
13,1,40,0,1254,0,Outbound train that leaves the yard from the departure tracks.
14,1,40,0,1402,0,Outbound train that leaves the yard from the departure tracks.
15,1,40,0,1112,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1296,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,1131,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1058,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1397,0,Outbound train that leaves the yard from the departure tracks.
