Id,dest,cap,arr,dep,inb,type
0,1,40,253,0,1,Inbound train with special treatment.
1,1,40,289,0,1,Inbound train with special treatment.
2,2,40,226,0,1,Inbound train with special treatment.
3,1,40,278,0,1,Inbound train with special treatment.
4,2,40,257,0,1,Inbound train with special treatment.
5,2,40,0,920,0,Outbound train that leaves the yard from the departure tracks.
6,2,40,0,991,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1290,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1039,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,927,0,Outbound train that leaves the yard from the departure tracks.
