Id,dest,cap,arr,dep,inb,type
0,5,40,535,0,1,Inbound train without any special treatment.
1,1,40,40,0,1,Inbound train without any special treatment.
2,4,40,26,0,1,Inbound train with special treatment.
3,3,40,365,0,1,Inbound train with special treatment.
4,1,40,589,0,1,Inbound train with special treatment.
5,5,40,0,1397,0,Outbound train that leaves the yard from the classification tracks.
6,4,40,0,1024,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1073,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1362,0,Outbound train that leaves the yard from the departure tracks.
9,3,40,0,934,0,Outbound train that leaves the yard from the departure tracks.
