Id,dest,cap,arr,dep,inb,type
0,1,40,297,0,1,Inbound train with special treatment.
1,2,40,160,0,1,Inbound train with special treatment.
2,2,40,16,0,1,Inbound train with special treatment.
3,1,40,361,0,1,Inbound train with special treatment.
4,2,40,88,0,1,Inbound train with special treatment.
5,1,40,188,0,1,Inbound train with special treatment.
6,1,40,506,0,1,Inbound train with special treatment.
7,1,40,440,0,1,Inbound train with special treatment.
8,1,40,332,0,1,Inbound train with special treatment.
9,2,40,488,0,1,Inbound train with special treatment.
10,1,40,282,0,1,Inbound train with special treatment.
11,1,40,301,0,1,Inbound train with special treatment.
12,2,40,535,0,1,Inbound train with special treatment.
13,1,40,263,0,1,Inbound train with special treatment.
14,2,40,13,0,1,Inbound train with special treatment.
15,2,40,601,0,1,Inbound train with special treatment.
16,1,40,224,0,1,Inbound train with special treatment.
17,1,40,438,0,1,Inbound train with special treatment.
18,2,40,267,0,1,Inbound train with special treatment.
19,2,40,409,0,1,Inbound train with special treatment.
20,1,40,0,1074,0,Outbound train that leaves the yard from the departure tracks.
21,1,40,0,912,0,Outbound train that leaves the yard from the departure tracks.
22,2,40,0,1281,0,Outbound train that leaves the yard from the departure tracks.
23,1,40,0,1074,0,Outbound train that leaves the yard from the departure tracks.
24,2,40,0,1332,0,Outbound train that leaves the yard from the departure tracks.
25,1,40,0,1355,0,Outbound train that leaves the yard from the departure tracks.
26,2,40,0,1345,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,1151,0,Outbound train that leaves the yard from the departure tracks.
28,1,40,0,1325,0,Outbound train that leaves the yard from the departure tracks.
29,2,40,0,815,0,Outbound train that leaves the yard from the departure tracks.
30,1,40,0,1113,0,Outbound train that leaves the yard from the departure tracks.
31,2,40,0,1030,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,967,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,832,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,823,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,1337,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,1098,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1310,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1134,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,1314,0,Outbound train that leaves the yard from the departure tracks.
