Id,dest,cap,arr,dep,inb,type
0,1,40,252,0,1,Inbound train with special treatment.
1,1,40,537,0,1,Inbound train with special treatment.
2,1,40,322,0,1,Inbound train with special treatment.
3,1,40,247,0,1,Inbound train with special treatment.
4,1,40,215,0,1,Inbound train with special treatment.
5,1,40,89,0,1,Inbound train with special treatment.
6,1,40,346,0,1,Inbound train with special treatment.
7,1,40,574,0,1,Inbound train with special treatment.
8,1,40,201,0,1,Inbound train with special treatment.
9,1,40,420,0,1,Inbound train with special treatment.
10,1,40,0,1222,0,Outbound train that leaves the yard from the departure tracks.
11,1,40,0,887,0,Outbound train that leaves the yard from the departure tracks.
12,1,40,0,1326,0,Outbound train that leaves the yard from the departure tracks.
13,1,40,0,1169,0,Outbound train that leaves the yard from the departure tracks.
14,1,40,0,1368,0,Outbound train that leaves the yard from the departure tracks.
15,1,40,0,1006,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1023,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,976,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1112,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,891,0,Outbound train that leaves the yard from the departure tracks.
