Id,dest,cap,arr,dep,inb,type
0,2,40,525,0,1,Inbound train without any special treatment.
1,1,40,230,0,1,Inbound train without any special treatment.
2,4,40,332,0,1,Inbound train without any special treatment.
3,2,40,130,0,1,Inbound train without any special treatment.
4,5,40,288,0,1,Inbound train without any special treatment.
5,2,40,0,1355,0,Outbound train that leaves the yard from the classification tracks.
6,3,40,0,1128,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1076,0,Outbound train that leaves the yard from the classification tracks.
8,5,40,0,1052,0,Outbound train that leaves the yard from the classification tracks.
9,4,40,0,928,0,Outbound train that leaves the yard from the classification tracks.
