Id,dest,cap,arr,dep,inb,type
0,4,40,78,0,1,Inbound train without any special treatment.
1,1,40,609,0,1,Inbound train without any special treatment.
2,3,40,123,0,1,Inbound train without any special treatment.
3,5,40,347,0,1,Inbound train without any special treatment.
4,2,40,593,0,1,Inbound train without any special treatment.
5,1,40,285,0,1,Inbound train with special treatment.
6,1,40,79,0,1,Inbound train with special treatment.
7,4,40,209,0,1,Inbound train with special treatment.
8,1,40,400,0,1,Inbound train with special treatment.
9,1,40,123,0,1,Inbound train with special treatment.
10,4,40,0,1407,0,Outbound train that leaves the yard from the classification tracks.
11,4,40,0,959,0,Outbound train that leaves the yard from the classification tracks.
12,3,40,0,1205,0,Outbound train that leaves the yard from the classification tracks.
13,2,40,0,907,0,Outbound train that leaves the yard from the classification tracks.
14,5,40,0,984,0,Outbound train that leaves the yard from the classification tracks.
15,3,40,0,952,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1321,0,Outbound train that leaves the yard from the departure tracks.
17,5,40,0,1057,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1025,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,965,0,Outbound train that leaves the yard from the departure tracks.
