Id,dest,cap,arr,dep,inb,type
0,5,40,35,0,1,Inbound train with special treatment.
1,2,40,65,0,1,Inbound train with special treatment.
2,2,40,609,0,1,Inbound train with special treatment.
3,3,40,118,0,1,Inbound train with special treatment.
4,5,40,310,0,1,Inbound train with special treatment.
5,4,40,114,0,1,Inbound train with special treatment.
6,2,40,23,0,1,Inbound train with special treatment.
7,3,40,57,0,1,Inbound train with special treatment.
8,3,40,80,0,1,Inbound train with special treatment.
9,5,40,66,0,1,Inbound train with special treatment.
10,4,40,398,0,1,Inbound train with special treatment.
11,4,40,569,0,1,Inbound train with special treatment.
12,2,40,264,0,1,Inbound train with special treatment.
13,3,40,602,0,1,Inbound train with special treatment.
14,4,40,300,0,1,Inbound train with special treatment.
15,2,40,169,0,1,Inbound train with special treatment.
16,2,40,325,0,1,Inbound train with special treatment.
17,4,40,582,0,1,Inbound train with special treatment.
18,5,40,203,0,1,Inbound train with special treatment.
19,3,40,47,0,1,Inbound train with special treatment.
20,4,40,0,1377,0,Outbound train that leaves the yard from the departure tracks.
21,5,40,0,998,0,Outbound train that leaves the yard from the departure tracks.
22,1,40,0,1265,0,Outbound train that leaves the yard from the departure tracks.
23,4,40,0,1232,0,Outbound train that leaves the yard from the departure tracks.
24,1,40,0,1293,0,Outbound train that leaves the yard from the departure tracks.
25,5,40,0,865,0,Outbound train that leaves the yard from the departure tracks.
26,2,40,0,895,0,Outbound train that leaves the yard from the departure tracks.
27,3,40,0,883,0,Outbound train that leaves the yard from the departure tracks.
28,3,40,0,851,0,Outbound train that leaves the yard from the departure tracks.
29,5,40,0,1105,0,Outbound train that leaves the yard from the departure tracks.
30,3,40,0,1360,0,Outbound train that leaves the yard from the departure tracks.
31,4,40,0,1294,0,Outbound train that leaves the yard from the departure tracks.
32,4,40,0,1217,0,Outbound train that leaves the yard from the departure tracks.
33,5,40,0,944,0,Outbound train that leaves the yard from the departure tracks.
34,1,40,0,1195,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,841,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,843,0,Outbound train that leaves the yard from the departure tracks.
37,3,40,0,1298,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,876,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,989,0,Outbound train that leaves the yard from the departure tracks.
