Id,dest,cap,arr,dep,inb,type
0,1,40,403,0,1,Inbound train with special treatment.
1,1,40,308,0,1,Inbound train with special treatment.
2,2,40,246,0,1,Inbound train with special treatment.
3,1,40,193,0,1,Inbound train with special treatment.
4,2,40,433,0,1,Inbound train with special treatment.
5,2,40,597,0,1,Inbound train with special treatment.
6,1,40,380,0,1,Inbound train with special treatment.
7,2,40,58,0,1,Inbound train with special treatment.
8,2,40,595,0,1,Inbound train with special treatment.
9,1,40,415,0,1,Inbound train with special treatment.
10,1,40,479,0,1,Inbound train with special treatment.
11,2,40,534,0,1,Inbound train with special treatment.
12,1,40,144,0,1,Inbound train with special treatment.
13,2,40,244,0,1,Inbound train with special treatment.
14,2,40,377,0,1,Inbound train with special treatment.
15,1,40,86,0,1,Inbound train with special treatment.
16,2,40,517,0,1,Inbound train with special treatment.
17,2,40,346,0,1,Inbound train with special treatment.
18,1,40,80,0,1,Inbound train with special treatment.
19,1,40,246,0,1,Inbound train with special treatment.
20,1,40,0,994,0,Outbound train that leaves the yard from the departure tracks.
21,2,40,0,937,0,Outbound train that leaves the yard from the departure tracks.
22,1,40,0,1171,0,Outbound train that leaves the yard from the departure tracks.
23,1,40,0,1300,0,Outbound train that leaves the yard from the departure tracks.
24,2,40,0,1266,0,Outbound train that leaves the yard from the departure tracks.
25,1,40,0,1151,0,Outbound train that leaves the yard from the departure tracks.
26,1,40,0,1239,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,899,0,Outbound train that leaves the yard from the departure tracks.
28,2,40,0,1007,0,Outbound train that leaves the yard from the departure tracks.
29,1,40,0,1241,0,Outbound train that leaves the yard from the departure tracks.
30,1,40,0,894,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1061,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,871,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1012,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,843,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,1153,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,1391,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,1193,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1037,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,1349,0,Outbound train that leaves the yard from the departure tracks.
