Id,dest,cap,arr,dep,inb,type
0,1,40,539,0,1,Inbound train with special treatment.
1,2,40,410,0,1,Inbound train with special treatment.
2,2,40,475,0,1,Inbound train with special treatment.
3,1,40,251,0,1,Inbound train with special treatment.
4,2,40,204,0,1,Inbound train with special treatment.
5,2,40,44,0,1,Inbound train with special treatment.
6,2,40,200,0,1,Inbound train with special treatment.
7,1,40,534,0,1,Inbound train with special treatment.
8,1,40,365,0,1,Inbound train with special treatment.
9,2,40,513,0,1,Inbound train with special treatment.
10,1,40,496,0,1,Inbound train with special treatment.
11,1,40,112,0,1,Inbound train with special treatment.
12,2,40,415,0,1,Inbound train with special treatment.
13,1,40,19,0,1,Inbound train with special treatment.
14,1,40,485,0,1,Inbound train with special treatment.
15,2,40,537,0,1,Inbound train with special treatment.
16,1,40,571,0,1,Inbound train with special treatment.
17,1,40,200,0,1,Inbound train with special treatment.
18,1,40,431,0,1,Inbound train with special treatment.
19,2,40,109,0,1,Inbound train with special treatment.
20,2,40,0,1376,0,Outbound train that leaves the yard from the departure tracks.
21,1,40,0,909,0,Outbound train that leaves the yard from the departure tracks.
22,2,40,0,1118,0,Outbound train that leaves the yard from the departure tracks.
23,1,40,0,986,0,Outbound train that leaves the yard from the departure tracks.
24,1,40,0,1117,0,Outbound train that leaves the yard from the departure tracks.
25,2,40,0,1162,0,Outbound train that leaves the yard from the departure tracks.
26,2,40,0,1196,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,1212,0,Outbound train that leaves the yard from the departure tracks.
28,1,40,0,906,0,Outbound train that leaves the yard from the departure tracks.
29,2,40,0,1115,0,Outbound train that leaves the yard from the departure tracks.
30,1,40,0,895,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,840,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,832,0,Outbound train that leaves the yard from the departure tracks.
33,2,40,0,1210,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1383,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,1405,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,1406,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1341,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,1321,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1380,0,Outbound train that leaves the yard from the departure tracks.
