Id,dest,cap,arr,dep,inb,type
0,2,40,478,0,1,Inbound train with special treatment.
1,2,40,437,0,1,Inbound train with special treatment.
2,2,40,105,0,1,Inbound train with special treatment.
3,1,40,134,0,1,Inbound train with special treatment.
4,1,40,144,0,1,Inbound train with special treatment.
5,1,40,155,0,1,Inbound train with special treatment.
6,1,40,187,0,1,Inbound train with special treatment.
7,2,40,428,0,1,Inbound train with special treatment.
8,1,40,59,0,1,Inbound train with special treatment.
9,1,40,364,0,1,Inbound train with special treatment.
10,2,40,0,947,0,Outbound train that leaves the yard from the departure tracks.
11,2,40,0,1233,0,Outbound train that leaves the yard from the departure tracks.
12,1,40,0,918,0,Outbound train that leaves the yard from the departure tracks.
13,2,40,0,1033,0,Outbound train that leaves the yard from the departure tracks.
14,1,40,0,1148,0,Outbound train that leaves the yard from the departure tracks.
15,1,40,0,1021,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1367,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,1280,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,972,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,931,0,Outbound train that leaves the yard from the departure tracks.
