Id,dest,cap,arr,dep,inb,type
0,1,40,66,0,1,Inbound train without any special treatment.
1,2,40,144,0,1,Inbound train without any special treatment.
2,2,40,166,0,1,Inbound train without any special treatment.
3,1,40,350,0,1,Inbound train without any special treatment.
4,1,40,345,0,1,Inbound train without any special treatment.
5,2,40,90,0,1,Inbound train without any special treatment.
6,2,40,557,0,1,Inbound train without any special treatment.
7,1,40,328,0,1,Inbound train without any special treatment.
8,1,40,384,0,1,Inbound train without any special treatment.
9,1,40,282,0,1,Inbound train without any special treatment.
10,2,40,297,0,1,Inbound train with special treatment.
11,1,40,499,0,1,Inbound train with special treatment.
12,2,40,177,0,1,Inbound train with special treatment.
13,1,40,24,0,1,Inbound train with special treatment.
14,1,40,278,0,1,Inbound train with special treatment.
15,2,40,401,0,1,Inbound train with special treatment.
16,2,40,292,0,1,Inbound train with special treatment.
17,1,40,267,0,1,Inbound train with special treatment.
18,2,40,371,0,1,Inbound train with special treatment.
19,2,40,539,0,1,Inbound train with special treatment.
20,1,40,0,1087,0,Outbound train that leaves the yard from the classification tracks.
21,2,40,0,1214,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,816,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,860,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1261,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,1138,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,1271,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,993,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,813,0,Outbound train that leaves the yard from the classification tracks.
29,2,40,0,819,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1139,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,876,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,957,0,Outbound train that leaves the yard from the departure tracks.
33,2,40,0,920,0,Outbound train that leaves the yard from the departure tracks.
34,1,40,0,1373,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,840,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,1250,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,974,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1265,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,1163,0,Outbound train that leaves the yard from the departure tracks.
