Id,dest,cap,arr,dep,inb,type
0,4,40,525,0,1,Inbound train without any special treatment.
1,3,40,556,0,1,Inbound train without any special treatment.
2,5,40,187,0,1,Inbound train without any special treatment.
3,2,40,79,0,1,Inbound train without any special treatment.
4,3,40,470,0,1,Inbound train without any special treatment.
5,2,40,396,0,1,Inbound train without any special treatment.
6,5,40,506,0,1,Inbound train without any special treatment.
7,1,40,462,0,1,Inbound train without any special treatment.
8,3,40,329,0,1,Inbound train without any special treatment.
9,2,40,364,0,1,Inbound train without any special treatment.
10,3,40,134,0,1,Inbound train without any special treatment.
11,3,40,296,0,1,Inbound train without any special treatment.
12,3,40,278,0,1,Inbound train without any special treatment.
13,4,40,433,0,1,Inbound train without any special treatment.
14,2,40,255,0,1,Inbound train without any special treatment.
15,3,40,507,0,1,Inbound train without any special treatment.
16,1,40,109,0,1,Inbound train without any special treatment.
17,4,40,232,0,1,Inbound train without any special treatment.
18,3,40,422,0,1,Inbound train without any special treatment.
19,1,40,174,0,1,Inbound train without any special treatment.
20,5,40,0,947,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1274,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,1009,0,Outbound train that leaves the yard from the classification tracks.
23,4,40,0,1354,0,Outbound train that leaves the yard from the classification tracks.
24,4,40,0,1119,0,Outbound train that leaves the yard from the classification tracks.
25,3,40,0,1125,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,1170,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,915,0,Outbound train that leaves the yard from the classification tracks.
28,4,40,0,1396,0,Outbound train that leaves the yard from the classification tracks.
29,4,40,0,1150,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1167,0,Outbound train that leaves the yard from the classification tracks.
31,3,40,0,1005,0,Outbound train that leaves the yard from the classification tracks.
32,2,40,0,1053,0,Outbound train that leaves the yard from the classification tracks.
33,3,40,0,982,0,Outbound train that leaves the yard from the classification tracks.
34,3,40,0,1308,0,Outbound train that leaves the yard from the classification tracks.
35,5,40,0,946,0,Outbound train that leaves the yard from the classification tracks.
36,5,40,0,933,0,Outbound train that leaves the yard from the classification tracks.
37,1,40,0,1312,0,Outbound train that leaves the yard from the classification tracks.
38,2,40,0,874,0,Outbound train that leaves the yard from the classification tracks.
39,5,40,0,875,0,Outbound train that leaves the yard from the classification tracks.
