Id,dest,cap,arr,dep,inb,type
0,1,40,374,0,1,Inbound train without any special treatment.
1,1,40,396,0,1,Inbound train without any special treatment.
2,1,40,490,0,1,Inbound train without any special treatment.
3,1,40,442,0,1,Inbound train without any special treatment.
4,1,40,496,0,1,Inbound train without any special treatment.
5,1,40,126,0,1,Inbound train without any special treatment.
6,1,40,458,0,1,Inbound train without any special treatment.
7,1,40,603,0,1,Inbound train without any special treatment.
8,1,40,328,0,1,Inbound train without any special treatment.
9,1,40,564,0,1,Inbound train without any special treatment.
10,1,40,179,0,1,Inbound train with special treatment.
11,1,40,213,0,1,Inbound train with special treatment.
12,1,40,116,0,1,Inbound train with special treatment.
13,1,40,418,0,1,Inbound train with special treatment.
14,1,40,58,0,1,Inbound train with special treatment.
15,1,40,99,0,1,Inbound train with special treatment.
16,1,40,211,0,1,Inbound train with special treatment.
17,1,40,36,0,1,Inbound train with special treatment.
18,1,40,293,0,1,Inbound train with special treatment.
19,1,40,107,0,1,Inbound train with special treatment.
20,1,40,0,947,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1286,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,1327,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1244,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1394,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,1280,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,1128,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,954,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,866,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,1265,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1259,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1015,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,1084,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,851,0,Outbound train that leaves the yard from the departure tracks.
34,1,40,0,1286,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,1244,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,1410,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,975,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1276,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1404,0,Outbound train that leaves the yard from the departure tracks.
