Id,dest,cap,arr,dep,inb,type
0,1,40,529,0,1,Inbound train with special treatment.
1,1,40,453,0,1,Inbound train with special treatment.
2,1,40,343,0,1,Inbound train with special treatment.
3,1,40,144,0,1,Inbound train with special treatment.
4,1,40,250,0,1,Inbound train with special treatment.
5,1,40,0,1257,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,996,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1065,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1359,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1032,0,Outbound train that leaves the yard from the departure tracks.
