Id,dest,cap,arr,dep,inb,type
0,1,40,153,0,1,Inbound train without any special treatment.
1,1,40,509,0,1,Inbound train without any special treatment.
2,1,40,336,0,1,Inbound train without any special treatment.
3,1,40,242,0,1,Inbound train without any special treatment.
4,2,40,436,0,1,Inbound train without any special treatment.
5,2,40,0,957,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1279,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1321,0,Outbound train that leaves the yard from the classification tracks.
8,1,40,0,1099,0,Outbound train that leaves the yard from the classification tracks.
9,2,40,0,888,0,Outbound train that leaves the yard from the classification tracks.
