Id,dest,cap,arr,dep,inb,type
0,1,40,525,0,1,Inbound train with special treatment.
1,1,40,602,0,1,Inbound train with special treatment.
2,1,40,482,0,1,Inbound train with special treatment.
3,2,40,346,0,1,Inbound train with special treatment.
4,2,40,99,0,1,Inbound train with special treatment.
5,2,40,0,1079,0,Outbound train that leaves the yard from the departure tracks.
6,2,40,0,999,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1129,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1359,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1299,0,Outbound train that leaves the yard from the departure tracks.
