Id,dest,cap,arr,dep,inb,type
0,5,40,97,0,1,Inbound train with special treatment.
1,4,40,417,0,1,Inbound train with special treatment.
2,2,40,409,0,1,Inbound train with special treatment.
3,3,40,509,0,1,Inbound train with special treatment.
4,1,40,112,0,1,Inbound train with special treatment.
5,3,40,213,0,1,Inbound train with special treatment.
6,4,40,434,0,1,Inbound train with special treatment.
7,4,40,582,0,1,Inbound train with special treatment.
8,4,40,220,0,1,Inbound train with special treatment.
9,5,40,530,0,1,Inbound train with special treatment.
10,4,40,400,0,1,Inbound train with special treatment.
11,4,40,367,0,1,Inbound train with special treatment.
12,1,40,48,0,1,Inbound train with special treatment.
13,4,40,547,0,1,Inbound train with special treatment.
14,2,40,63,0,1,Inbound train with special treatment.
15,1,40,228,0,1,Inbound train with special treatment.
16,4,40,54,0,1,Inbound train with special treatment.
17,2,40,192,0,1,Inbound train with special treatment.
18,1,40,201,0,1,Inbound train with special treatment.
19,1,40,559,0,1,Inbound train with special treatment.
20,3,40,0,1206,0,Outbound train that leaves the yard from the departure tracks.
21,3,40,0,818,0,Outbound train that leaves the yard from the departure tracks.
22,1,40,0,1249,0,Outbound train that leaves the yard from the departure tracks.
23,1,40,0,1258,0,Outbound train that leaves the yard from the departure tracks.
24,3,40,0,1272,0,Outbound train that leaves the yard from the departure tracks.
25,5,40,0,1386,0,Outbound train that leaves the yard from the departure tracks.
26,4,40,0,1247,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,1382,0,Outbound train that leaves the yard from the departure tracks.
28,5,40,0,1230,0,Outbound train that leaves the yard from the departure tracks.
29,5,40,0,1293,0,Outbound train that leaves the yard from the departure tracks.
30,4,40,0,1304,0,Outbound train that leaves the yard from the departure tracks.
31,4,40,0,1150,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,1157,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1334,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1285,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,975,0,Outbound train that leaves the yard from the departure tracks.
36,4,40,0,1064,0,Outbound train that leaves the yard from the departure tracks.
37,5,40,0,1061,0,Outbound train that leaves the yard from the departure tracks.
38,3,40,0,1360,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1144,0,Outbound train that leaves the yard from the departure tracks.
