Id,dest,cap,arr,dep,inb,type
0,2,40,368,0,1,Inbound train with special treatment.
1,2,40,380,0,1,Inbound train with special treatment.
2,1,40,398,0,1,Inbound train with special treatment.
3,1,40,430,0,1,Inbound train with special treatment.
4,1,40,476,0,1,Inbound train with special treatment.
5,2,40,0,1212,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,1388,0,Outbound train that leaves the yard from the departure tracks.
7,2,40,0,1089,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,958,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1318,0,Outbound train that leaves the yard from the departure tracks.
