Id,dest,cap,arr,dep,inb,type
0,1,40,42,0,1,Inbound train without any special treatment.
1,1,40,598,0,1,Inbound train without any special treatment.
2,2,40,389,0,1,Inbound train with special treatment.
3,2,40,407,0,1,Inbound train with special treatment.
4,2,40,23,0,1,Inbound train with special treatment.
5,1,40,0,1151,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,940,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1032,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1069,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,1404,0,Outbound train that leaves the yard from the departure tracks.
