Id,dest,cap,arr,dep,inb,type
0,1,40,206,0,1,Inbound train without any special treatment.
1,1,40,455,0,1,Inbound train without any special treatment.
2,2,40,434,0,1,Inbound train without any special treatment.
3,1,40,422,0,1,Inbound train without any special treatment.
4,2,40,498,0,1,Inbound train without any special treatment.
5,1,40,594,0,1,Inbound train without any special treatment.
6,2,40,99,0,1,Inbound train without any special treatment.
7,1,40,369,0,1,Inbound train without any special treatment.
8,1,40,274,0,1,Inbound train without any special treatment.
9,1,40,482,0,1,Inbound train without any special treatment.
10,2,40,0,957,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,959,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,1404,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,870,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1057,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,1363,0,Outbound train that leaves the yard from the classification tracks.
16,1,40,0,1144,0,Outbound train that leaves the yard from the classification tracks.
17,1,40,0,823,0,Outbound train that leaves the yard from the classification tracks.
18,1,40,0,1135,0,Outbound train that leaves the yard from the classification tracks.
19,1,40,0,1155,0,Outbound train that leaves the yard from the classification tracks.
