Id,dest,cap,arr,dep,inb,type
0,2,40,395,0,1,Inbound train without any special treatment.
1,2,40,540,0,1,Inbound train without any special treatment.
2,2,40,473,0,1,Inbound train with special treatment.
3,1,40,308,0,1,Inbound train with special treatment.
4,2,40,533,0,1,Inbound train with special treatment.
5,2,40,0,1296,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1210,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1328,0,Outbound train that leaves the yard from the departure tracks.
8,2,40,0,1312,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1242,0,Outbound train that leaves the yard from the departure tracks.
