Id,dest,cap,arr,dep,inb,type
0,3,40,565,0,1,Inbound train with special treatment.
1,4,40,452,0,1,Inbound train with special treatment.
2,2,40,98,0,1,Inbound train with special treatment.
3,5,40,466,0,1,Inbound train with special treatment.
4,1,40,590,0,1,Inbound train with special treatment.
5,1,40,343,0,1,Inbound train with special treatment.
6,5,40,590,0,1,Inbound train with special treatment.
7,1,40,166,0,1,Inbound train with special treatment.
8,4,40,407,0,1,Inbound train with special treatment.
9,1,40,518,0,1,Inbound train with special treatment.
10,1,40,0,1023,0,Outbound train that leaves the yard from the departure tracks.
11,5,40,0,940,0,Outbound train that leaves the yard from the departure tracks.
12,5,40,0,931,0,Outbound train that leaves the yard from the departure tracks.
13,3,40,0,904,0,Outbound train that leaves the yard from the departure tracks.
14,1,40,0,1337,0,Outbound train that leaves the yard from the departure tracks.
15,3,40,0,1391,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,816,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,1362,0,Outbound train that leaves the yard from the departure tracks.
18,4,40,0,1109,0,Outbound train that leaves the yard from the departure tracks.
19,4,40,0,1406,0,Outbound train that leaves the yard from the departure tracks.
