Id,dest,cap,arr,dep,inb,type
0,4,40,511,0,1,Inbound train without any special treatment.
1,5,40,121,0,1,Inbound train without any special treatment.
2,1,40,584,0,1,Inbound train without any special treatment.
3,4,40,599,0,1,Inbound train without any special treatment.
4,3,40,442,0,1,Inbound train without any special treatment.
5,1,40,353,0,1,Inbound train with special treatment.
6,4,40,136,0,1,Inbound train with special treatment.
7,2,40,175,0,1,Inbound train with special treatment.
8,3,40,261,0,1,Inbound train with special treatment.
9,2,40,168,0,1,Inbound train with special treatment.
10,2,40,0,1067,0,Outbound train that leaves the yard from the classification tracks.
11,4,40,0,1236,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,1407,0,Outbound train that leaves the yard from the classification tracks.
13,3,40,0,1056,0,Outbound train that leaves the yard from the classification tracks.
14,5,40,0,1031,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,857,0,Outbound train that leaves the yard from the departure tracks.
16,4,40,0,1236,0,Outbound train that leaves the yard from the departure tracks.
17,5,40,0,826,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1120,0,Outbound train that leaves the yard from the departure tracks.
19,3,40,0,1042,0,Outbound train that leaves the yard from the departure tracks.
