Id,dest,cap,arr,dep,inb,type
0,1,40,445,0,1,Inbound train with special treatment.
1,2,40,184,0,1,Inbound train with special treatment.
2,1,40,330,0,1,Inbound train with special treatment.
3,1,40,297,0,1,Inbound train with special treatment.
4,1,40,85,0,1,Inbound train with special treatment.
5,2,40,0,1059,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,1200,0,Outbound train that leaves the yard from the departure tracks.
7,2,40,0,1120,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1099,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1269,0,Outbound train that leaves the yard from the departure tracks.
