Id,dest,cap,arr,dep,inb,type
0,2,40,308,0,1,Inbound train with special treatment.
1,2,40,85,0,1,Inbound train with special treatment.
2,2,40,479,0,1,Inbound train with special treatment.
3,5,40,479,0,1,Inbound train with special treatment.
4,4,40,499,0,1,Inbound train with special treatment.
5,5,40,0,1211,0,Outbound train that leaves the yard from the departure tracks.
6,4,40,0,1073,0,Outbound train that leaves the yard from the departure tracks.
7,2,40,0,1005,0,Outbound train that leaves the yard from the departure tracks.
8,3,40,0,1282,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,874,0,Outbound train that leaves the yard from the departure tracks.
