Id,dest,cap,arr,dep,inb,type
0,1,40,13,0,1,Inbound train without any special treatment.
1,1,40,481,0,1,Inbound train without any special treatment.
2,1,40,112,0,1,Inbound train without any special treatment.
3,1,40,60,0,1,Inbound train without any special treatment.
4,1,40,523,0,1,Inbound train without any special treatment.
5,1,40,158,0,1,Inbound train without any special treatment.
6,1,40,216,0,1,Inbound train without any special treatment.
7,1,40,110,0,1,Inbound train without any special treatment.
8,1,40,30,0,1,Inbound train without any special treatment.
9,1,40,55,0,1,Inbound train without any special treatment.
10,1,40,133,0,1,Inbound train without any special treatment.
11,1,40,547,0,1,Inbound train without any special treatment.
12,1,40,205,0,1,Inbound train without any special treatment.
13,1,40,390,0,1,Inbound train without any special treatment.
14,1,40,431,0,1,Inbound train without any special treatment.
15,1,40,178,0,1,Inbound train without any special treatment.
16,1,40,63,0,1,Inbound train without any special treatment.
17,1,40,590,0,1,Inbound train without any special treatment.
18,1,40,64,0,1,Inbound train without any special treatment.
19,1,40,331,0,1,Inbound train without any special treatment.
20,1,40,0,940,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1087,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,926,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1146,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1120,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,826,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,1083,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,1256,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,1272,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,885,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1392,0,Outbound train that leaves the yard from the classification tracks.
31,1,40,0,1140,0,Outbound train that leaves the yard from the classification tracks.
32,1,40,0,859,0,Outbound train that leaves the yard from the classification tracks.
33,1,40,0,1095,0,Outbound train that leaves the yard from the classification tracks.
34,1,40,0,813,0,Outbound train that leaves the yard from the classification tracks.
35,1,40,0,981,0,Outbound train that leaves the yard from the classification tracks.
36,1,40,0,1404,0,Outbound train that leaves the yard from the classification tracks.
37,1,40,0,1260,0,Outbound train that leaves the yard from the classification tracks.
38,1,40,0,814,0,Outbound train that leaves the yard from the classification tracks.
39,1,40,0,991,0,Outbound train that leaves the yard from the classification tracks.
