Id,dest,cap,arr,dep,inb,type
0,5,40,372,0,1,Inbound train without any special treatment.
1,3,40,345,0,1,Inbound train without any special treatment.
2,5,40,403,0,1,Inbound train with special treatment.
3,4,40,69,0,1,Inbound train with special treatment.
4,1,40,473,0,1,Inbound train with special treatment.
5,3,40,0,1061,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,1204,0,Outbound train that leaves the yard from the classification tracks.
7,4,40,0,1139,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,944,0,Outbound train that leaves the yard from the departure tracks.
9,5,40,0,865,0,Outbound train that leaves the yard from the departure tracks.
