Id,dest,cap,arr,dep,inb,type
0,2,40,52,0,1,Inbound train with special treatment.
1,1,40,385,0,1,Inbound train with special treatment.
2,2,40,349,0,1,Inbound train with special treatment.
3,1,40,108,0,1,Inbound train with special treatment.
4,1,40,332,0,1,Inbound train with special treatment.
5,4,40,0,1114,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,1009,0,Outbound train that leaves the yard from the departure tracks.
7,2,40,0,849,0,Outbound train that leaves the yard from the departure tracks.
8,5,40,0,1016,0,Outbound train that leaves the yard from the departure tracks.
9,3,40,0,1038,0,Outbound train that leaves the yard from the departure tracks.
