Id,dest,cap,arr,dep,inb,type
0,1,40,52,0,1,Inbound train without any special treatment.
1,1,40,136,0,1,Inbound train without any special treatment.
2,1,40,129,0,1,Inbound train without any special treatment.
3,2,40,567,0,1,Inbound train without any special treatment.
4,1,40,23,0,1,Inbound train without any special treatment.
5,1,40,0,834,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,1228,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1005,0,Outbound train that leaves the yard from the classification tracks.
8,1,40,0,1312,0,Outbound train that leaves the yard from the classification tracks.
9,2,40,0,959,0,Outbound train that leaves the yard from the classification tracks.
