Id,dest,cap,arr,dep,inb,type
0,1,40,533,0,1,Inbound train without any special treatment.
1,1,40,574,0,1,Inbound train without any special treatment.
2,1,40,65,0,1,Inbound train without any special treatment.
3,1,40,232,0,1,Inbound train without any special treatment.
4,2,40,423,0,1,Inbound train without any special treatment.
5,2,40,399,0,1,Inbound train without any special treatment.
6,2,40,338,0,1,Inbound train without any special treatment.
7,1,40,577,0,1,Inbound train without any special treatment.
8,1,40,569,0,1,Inbound train without any special treatment.
9,2,40,420,0,1,Inbound train without any special treatment.
10,2,40,0,881,0,Outbound train that leaves the yard from the classification tracks.
11,1,40,0,1266,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,885,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,912,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1141,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,1251,0,Outbound train that leaves the yard from the classification tracks.
16,1,40,0,1103,0,Outbound train that leaves the yard from the classification tracks.
17,2,40,0,1141,0,Outbound train that leaves the yard from the classification tracks.
18,1,40,0,885,0,Outbound train that leaves the yard from the classification tracks.
19,2,40,0,1217,0,Outbound train that leaves the yard from the classification tracks.
