Id,dest,cap,arr,dep,inb,type
0,1,40,410,0,1,Inbound train with special treatment.
1,1,40,208,0,1,Inbound train with special treatment.
2,1,40,90,0,1,Inbound train with special treatment.
3,1,40,534,0,1,Inbound train with special treatment.
4,1,40,170,0,1,Inbound train with special treatment.
5,1,40,0,859,0,Outbound train that leaves the yard from the departure tracks.
6,1,40,0,848,0,Outbound train that leaves the yard from the departure tracks.
7,1,40,0,1399,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1003,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,983,0,Outbound train that leaves the yard from the departure tracks.
