Id,dest,cap,arr,dep,inb,type
0,1,40,131,0,1,Inbound train without any special treatment.
1,2,40,269,0,1,Inbound train without any special treatment.
2,2,40,27,0,1,Inbound train with special treatment.
3,1,40,397,0,1,Inbound train with special treatment.
4,1,40,313,0,1,Inbound train with special treatment.
5,1,40,0,1116,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1374,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,935,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,989,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,872,0,Outbound train that leaves the yard from the departure tracks.
