Id,dest,cap,arr,dep,inb,type
0,2,40,236,0,1,Inbound train with special treatment.
1,1,40,447,0,1,Inbound train with special treatment.
2,1,40,315,0,1,Inbound train with special treatment.
3,5,40,116,0,1,Inbound train with special treatment.
4,5,40,502,0,1,Inbound train with special treatment.
5,5,40,0,1323,0,Outbound train that leaves the yard from the departure tracks.
6,2,40,0,1346,0,Outbound train that leaves the yard from the departure tracks.
7,3,40,0,1228,0,Outbound train that leaves the yard from the departure tracks.
8,4,40,0,1366,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1133,0,Outbound train that leaves the yard from the departure tracks.
